snapshot_date,product,contracts,source_sha256,evidence_tier,panel_bound,contract_month_coverage,open_date_coverage,official_last_trade_date_coverage,upper_limit_percentage_coverage,lower_limit_percentage_coverage,upper_limit_price_coverage,lower_limit_price_coverage,position_limit_raw_coverage,initial_margin_rate_coverage,maintenance_margin_rate_coverage,multiplier_coverage,minimum_price_tick_coverage
20241016,IF,4,0cf8aa3b623d5d27d777b9f2a52f4f88977c58babbf7d46a113b8a5ea27f5cc2,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241016,IH,4,0cf8aa3b623d5d27d777b9f2a52f4f88977c58babbf7d46a113b8a5ea27f5cc2,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241016,IM,4,0cf8aa3b623d5d27d777b9f2a52f4f88977c58babbf7d46a113b8a5ea27f5cc2,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241016,IO,354,0cf8aa3b623d5d27d777b9f2a52f4f88977c58babbf7d46a113b8a5ea27f5cc2,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241016,MO,378,0cf8aa3b623d5d27d777b9f2a52f4f88977c58babbf7d46a113b8a5ea27f5cc2,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241017,HO,322,b7aca6395470e2ec8c6fcfbc9f6563dd23155cf54463adcb39c5011b777f91c3,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241017,IC,4,b7aca6395470e2ec8c6fcfbc9f6563dd23155cf54463adcb39c5011b777f91c3,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241017,IF,4,b7aca6395470e2ec8c6fcfbc9f6563dd23155cf54463adcb39c5011b777f91c3,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241017,IH,4,b7aca6395470e2ec8c6fcfbc9f6563dd23155cf54463adcb39c5011b777f91c3,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241017,IM,4,b7aca6395470e2ec8c6fcfbc9f6563dd23155cf54463adcb39c5011b777f91c3,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241017,IO,354,b7aca6395470e2ec8c6fcfbc9f6563dd23155cf54463adcb39c5011b777f91c3,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241017,MO,378,b7aca6395470e2ec8c6fcfbc9f6563dd23155cf54463adcb39c5011b777f91c3,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241018,HO,322,deeca0d67ecd1ee06caa14b33577a38d6143fbc813d1fc46c08bb9fea0861341,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241018,IC,4,deeca0d67ecd1ee06caa14b33577a38d6143fbc813d1fc46c08bb9fea0861341,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241018,IF,4,deeca0d67ecd1ee06caa14b33577a38d6143fbc813d1fc46c08bb9fea0861341,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241018,IH,4,deeca0d67ecd1ee06caa14b33577a38d6143fbc813d1fc46c08bb9fea0861341,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241018,IM,4,deeca0d67ecd1ee06caa14b33577a38d6143fbc813d1fc46c08bb9fea0861341,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241018,IO,354,deeca0d67ecd1ee06caa14b33577a38d6143fbc813d1fc46c08bb9fea0861341,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241018,MO,378,deeca0d67ecd1ee06caa14b33577a38d6143fbc813d1fc46c08bb9fea0861341,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241021,HO,282,d302ee4186efbca113c4115d00213ee6343516afac2f34ed5c0029ea02b66708,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241021,IC,4,d302ee4186efbca113c4115d00213ee6343516afac2f34ed5c0029ea02b66708,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241021,IF,4,d302ee4186efbca113c4115d00213ee6343516afac2f34ed5c0029ea02b66708,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241021,IH,4,d302ee4186efbca113c4115d00213ee6343516afac2f34ed5c0029ea02b66708,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241021,IM,4,d302ee4186efbca113c4115d00213ee6343516afac2f34ed5c0029ea02b66708,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241021,IO,312,d302ee4186efbca113c4115d00213ee6343516afac2f34ed5c0029ea02b66708,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241021,MO,324,d302ee4186efbca113c4115d00213ee6343516afac2f34ed5c0029ea02b66708,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241022,HO,282,715fc407e685b15e3508c6da1cdb0c6a7b90ace10ad3440ab99e9c17da87b235,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241022,IC,4,715fc407e685b15e3508c6da1cdb0c6a7b90ace10ad3440ab99e9c17da87b235,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241022,IF,4,715fc407e685b15e3508c6da1cdb0c6a7b90ace10ad3440ab99e9c17da87b235,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241022,IH,4,715fc407e685b15e3508c6da1cdb0c6a7b90ace10ad3440ab99e9c17da87b235,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241022,IM,4,715fc407e685b15e3508c6da1cdb0c6a7b90ace10ad3440ab99e9c17da87b235,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241022,IO,312,715fc407e685b15e3508c6da1cdb0c6a7b90ace10ad3440ab99e9c17da87b235,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241022,MO,326,715fc407e685b15e3508c6da1cdb0c6a7b90ace10ad3440ab99e9c17da87b235,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241023,HO,282,736689d5797b19c7a99435aacfda8ba1cdf030294b1f7301d903fbbfe6515e23,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241023,IC,4,736689d5797b19c7a99435aacfda8ba1cdf030294b1f7301d903fbbfe6515e23,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241023,IF,4,736689d5797b19c7a99435aacfda8ba1cdf030294b1f7301d903fbbfe6515e23,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241023,IH,4,736689d5797b19c7a99435aacfda8ba1cdf030294b1f7301d903fbbfe6515e23,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241023,IM,4,736689d5797b19c7a99435aacfda8ba1cdf030294b1f7301d903fbbfe6515e23,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241023,IO,314,736689d5797b19c7a99435aacfda8ba1cdf030294b1f7301d903fbbfe6515e23,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241023,MO,326,736689d5797b19c7a99435aacfda8ba1cdf030294b1f7301d903fbbfe6515e23,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241024,HO,282,01f3f6ef83f7556d4e444b97e9c1f2dabe03c023039286ba1fee2e98efb5b8f4,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241024,IC,4,01f3f6ef83f7556d4e444b97e9c1f2dabe03c023039286ba1fee2e98efb5b8f4,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241024,IF,4,01f3f6ef83f7556d4e444b97e9c1f2dabe03c023039286ba1fee2e98efb5b8f4,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241024,IH,4,01f3f6ef83f7556d4e444b97e9c1f2dabe03c023039286ba1fee2e98efb5b8f4,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241024,IM,4,01f3f6ef83f7556d4e444b97e9c1f2dabe03c023039286ba1fee2e98efb5b8f4,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241024,IO,314,01f3f6ef83f7556d4e444b97e9c1f2dabe03c023039286ba1fee2e98efb5b8f4,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241024,MO,326,01f3f6ef83f7556d4e444b97e9c1f2dabe03c023039286ba1fee2e98efb5b8f4,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241025,HO,282,910306394760b6d9362e3a900486193296474e6aed89d6cb0eb3192adc91b201,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241025,IC,4,910306394760b6d9362e3a900486193296474e6aed89d6cb0eb3192adc91b201,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241025,IF,4,910306394760b6d9362e3a900486193296474e6aed89d6cb0eb3192adc91b201,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241025,IH,4,910306394760b6d9362e3a900486193296474e6aed89d6cb0eb3192adc91b201,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241025,IM,4,910306394760b6d9362e3a900486193296474e6aed89d6cb0eb3192adc91b201,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241025,IO,314,910306394760b6d9362e3a900486193296474e6aed89d6cb0eb3192adc91b201,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241025,MO,326,910306394760b6d9362e3a900486193296474e6aed89d6cb0eb3192adc91b201,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241028,HO,282,07bf96f1a47bd99670526e4c2e72d33dcd0fb26577da31624f01f9ce679dda69,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241028,IC,4,07bf96f1a47bd99670526e4c2e72d33dcd0fb26577da31624f01f9ce679dda69,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241028,IF,4,07bf96f1a47bd99670526e4c2e72d33dcd0fb26577da31624f01f9ce679dda69,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241028,IH,4,07bf96f1a47bd99670526e4c2e72d33dcd0fb26577da31624f01f9ce679dda69,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241028,IM,4,07bf96f1a47bd99670526e4c2e72d33dcd0fb26577da31624f01f9ce679dda69,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241028,IO,314,07bf96f1a47bd99670526e4c2e72d33dcd0fb26577da31624f01f9ce679dda69,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241028,MO,328,07bf96f1a47bd99670526e4c2e72d33dcd0fb26577da31624f01f9ce679dda69,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241029,HO,282,8198c850caa5ad655115c5c835c95da38b83a0a024a2434545638484ac04c6bf,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241029,IC,4,8198c850caa5ad655115c5c835c95da38b83a0a024a2434545638484ac04c6bf,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241029,IF,4,8198c850caa5ad655115c5c835c95da38b83a0a024a2434545638484ac04c6bf,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241029,IH,4,8198c850caa5ad655115c5c835c95da38b83a0a024a2434545638484ac04c6bf,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241029,IM,4,8198c850caa5ad655115c5c835c95da38b83a0a024a2434545638484ac04c6bf,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241029,IO,314,8198c850caa5ad655115c5c835c95da38b83a0a024a2434545638484ac04c6bf,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241029,MO,330,8198c850caa5ad655115c5c835c95da38b83a0a024a2434545638484ac04c6bf,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241030,HO,282,e2576395e3732dad9b068b28dd2baca2c75fc97d3a7fc208eb979fbaefdee786,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20241030,IC,4,e2576395e3732dad9b068b28dd2baca2c75fc97d3a7fc208eb979fbaefdee786,official_cffex_trade_parameter_snapshot,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
